LABEL,TEXT,URL,EMAIL,PHONE,LABEL_3WAY,is_synthetic,source,clean_text,char_len,word_count,digit_ratio,exclaim_count,special_ratio,has_url,has_phone,currency_count,urgency_count,sensitive_info_count,refund_scam_count,label_id
spam,Pune ke liye apni dream vacation book karein bemisaal prices par. Packages ke liye call karein +918558476614.,,,,MARKETING_SPAM,True,Synthetic_Hinglish.csv,pune ke liye apni dream vacation book karein bemisaal prices par. packages ke liye call karein phonenumber .,109.0,18.0,0.11009174311926606,0.0,0.027522935779816515,0.0,1.0,0.0,0.0,0.0,0.0,1
spam,"Free recharge of Rs.8,894 on referring 3 friends to our app. Reply REFER now.",,,,MARKETING_SPAM,True,Synthetic_English.csv,"free recharge of rs.8,894 on referring 3 friends to our app. reply refer now.",77.0,14.0,0.06493506493506493,0.0,0.05194805194805195,0.0,0.0,1.0,0.0,0.0,0.0,1
ham,Your Ekart parcel is out for delivery and will reach you by 12:59 AM today. Email: hjxbfl@customercare.co.in,,,,HAM,True,Synthetic_English.csv,your ekart parcel is out for delivery and will reach you by 12:59 am today. email: hjxbfl@ customercare co in,108.0,20.0,0.037037037037037035,0.0,0.05555555555555555,1.0,0.0,0.0,0.0,0.0,0.0,0
Smishing,"Congratulations! Your mobile number has won Rs.82,137 in the Snapdeal lucky draw. Claim now: http://offer4u-claim.co/90dtr",,,,SMISHING,True,Synthetic_English.csv,"congratulations! your mobile number has won rs.82,137 in the snapdeal lucky draw. claim now: offer4u claim co 90dtr",122.0,18.0,0.06557377049180328,1.0,0.09016393442622951,1.0,0.0,1.0,2.0,0.0,0.0,2
spam,"अभिनंदन! तुम्ही Rs.785,943 च्या प्री-अप्रूव्ह्ड लोनसाठी पात्र आहात. आत्ताच APPLY रिप्लाय करा.",,,,MARKETING_SPAM,True,Synthetic_Marathi.csv,"अभिनंदन! तुम्ही rs.785,943 च्या प्री-अप्रूव्ह्ड लोनसाठी पात्र आहात. आत्ताच apply रिप्लाय करा.",93.0,12.0,0.06451612903225806,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,1
spam,"मर्यादित काळाची ऑफर! कमीत कमी कागदपत्रांसह Rs.1,170 पर्यंतचे इन्स्टंट पर्सनल लोन मिळवा. आजच अर्ज करा.",,,,MARKETING_SPAM,True,Synthetic_Marathi.csv,"मर्यादित काळाची ऑफर! कमीत कमी कागदपत्रांसह rs.1,170 पर्यंतचे इन्स्टंट पर्सनल लोन मिळवा. आजच अर्ज करा.",101.0,15.0,0.039603960396039604,1.0,0.2871287128712871,0.0,0.0,1.0,0.0,0.0,0.0,1
spam,Your astrology reading says big changes are coming! Call +918974970745 for a free consultation.,,,,MARKETING_SPAM,True,Synthetic_English.csv,your astrology reading says big changes are coming! call phonenumber for a free consultation.,95.0,14.0,0.12631578947368421,1.0,0.031578947368421054,0.0,1.0,0.0,0.0,0.0,0.0,1
spam,"मर्यादित काळाची ऑफर! कमीत कमी कागदपत्रांसह Rs.8,020 पर्यंतचे इन्स्टंट पर्सनल लोन मिळवा. आजच अर्ज करा.",,,,MARKETING_SPAM,True,Synthetic_Marathi.csv,"मर्यादित काळाची ऑफर! कमीत कमी कागदपत्रांसह rs.8,020 पर्यंतचे इन्स्टंट पर्सनल लोन मिळवा. आजच अर्ज करा.",101.0,15.0,0.039603960396039604,1.0,0.2871287128712871,0.0,0.0,1.0,0.0,0.0,0.0,1
spam,Welcome! Please reply with your AGE and GENDER to begin. e.g 24M,No,No,No,MARKETING_SPAM,False,Dataset_5971_real,welcome! please reply with your age and gender to begin. e.g 24m,64.0,12.0,0.03125,1.0,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,1
spam,मर्यादित काळाची ऑफर! कमीत कमी कागदपत्रांसह Rs.128 पर्यंतचे इन्स्टंट पर्सनल लोन मिळवा. आजच अर्ज करा.,,,,MARKETING_SPAM,True,Synthetic_Marathi.csv,मर्यादित काळाची ऑफर! कमीत कमी कागदपत्रांसह rs.128 पर्यंतचे इन्स्टंट पर्सनल लोन मिळवा. आजच अर्ज करा.,99.0,15.0,0.030303030303030304,1.0,0.2828282828282828,0.0,0.0,1.0,0.0,0.0,0.0,1
Smishing,Final notice: Your Axis Bank account will be suspended due to pending verification. Click: http://bit.ly/l4lSqCy,,,,SMISHING,True,Synthetic_English.csv,final notice: your axis bank account will be suspended due to pending verification. click: bit ly l4lsqcy,112.0,17.0,0.008928571428571428,0.0,0.07142857142857142,1.0,0.0,0.0,4.0,0.0,0.0,2
Smishing,URGENT: Your Punjab National Bank debit card has been temporarily suspended. Verify your details here: http://tinyurl.com/0HJASbV,,,,SMISHING,True,Synthetic_English.csv,urgent: your punjab national bank debit card has been temporarily suspended. verify your details here: tinyurl com 0hjasbv,129.0,18.0,0.007751937984496124,0.0,0.06201550387596899,1.0,0.0,0.0,2.0,0.0,0.0,2
spam,Your astrology reading says big changes are coming! Call +916260638831 for a free consultation.,,,,MARKETING_SPAM,True,Synthetic_English.csv,your astrology reading says big changes are coming! call phonenumber for a free consultation.,95.0,14.0,0.12631578947368421,1.0,0.031578947368421054,0.0,1.0,0.0,0.0,0.0,0.0,1
spam,"तुमचा प्रलंबित कॅशबॅक Rs.851 रिलीज करण्यासाठी, कृपया आत्ताच मिळालेला OTP आमच्या एक्झिक्युटिव्हसोबत शेअर करा.",,,,SMISHING,True,Synthetic_Fraud2_Spam_Marathi.csv,"तुमचा प्रलंबित कॅशबॅक rs.851 रिलीज करण्यासाठी, कृपया आत्ताच मिळालेला otp आमच्या एक्झिक्युटिव्हसोबत शेअर करा.",108.0,14.0,0.027777777777777776,0.0,0.32407407407407407,0.0,0.0,1.0,0.0,0.0,0.0,2
Smishing,Aapka Shadowfax parcel customs fee Rs.958 bakaya hone ki wajah se hold par hai. Abhi pay karein: http://kyc-verify-secure.info/9pk9u,,,,SMISHING,True,Synthetic_Hinglish.csv,aapka shadowfax parcel customs fee rs.958 bakaya hone ki wajah se hold par hai. abhi pay karein: kyc verify secure info 9pk9u,132.0,22.0,0.03787878787878788,0.0,0.07575757575757576,1.0,0.0,1.0,1.0,0.0,0.0,2
ham,Nykaa सोबतची तुमची बुकिंग 15-02-2026 साठी कन्फर्म झाली आहे. पीएनआर: 8TG62X2Q.,,,,HAM,True,Synthetic_Marathi.csv,nykaa सोबतची तुमची बुकिंग phonenumber साठी कन्फर्म झाली आहे. पीएनआर: 8tg62x2q.,77.0,11.0,0.15584415584415584,0.0,0.2597402597402597,0.0,1.0,0.0,0.0,0.0,0.0,0
Smishing,Bank of Baroda अलर्ट: आपके खाते में असामान्य लॉगिन का पता चला है। अभी इसे सुरक्षित करें: http://rebrand.ly/uBGy7fM,,,,SMISHING,True,Synthetic_Hindi.csv,bank of baroda अलर्ट: आपके खाते में असामान्य लॉगिन का पता चला है। अभी इसे सुरक्षित करें: rebrand ly ubgy7fm,114.0,20.0,0.008771929824561403,0.0,0.2631578947368421,1.0,0.0,0.0,0.0,0.0,0.0,2
Smishing,"Aapka parcel deliver nahi ho paya. Rs.169,318 shipping fee pay karke reschedule karein: http://parcel-redelivery.xyz/m8wqs",,,,SMISHING,True,Synthetic_Hinglish.csv,"aapka parcel deliver nahi ho paya. rs.169,318 shipping fee pay karke reschedule karein: parcel redelivery xyz m8wqs",122.0,17.0,0.05737704918032787,0.0,0.08196721311475409,1.0,0.0,1.0,0.0,0.0,0.0,2
Smishing,आपका Amazon Pay खाता अस्थायी रूप से लॉक हो गया है। अनलॉक करने के लिए अपनी पहचान सत्यापित करें: http://tinyurl.com/iAGmg7Q,,,,SMISHING,True,Synthetic_Hindi.csv,आपका amazon pay खाता अस्थायी रूप से लॉक हो गया है। अनलॉक करने के लिए अपनी पहचान सत्यापित करें: tinyurl com iagmg7q,121.0,22.0,0.008264462809917356,0.0,0.24793388429752067,1.0,0.0,0.0,1.0,0.0,0.0,2
ham,I not free today i haf 2 pick my parents up tonite...,No,No,No,HAM,False,Dataset_5971_real,i not free today i haf 2 pick my parents up tonite...,53.0,12.0,0.018867924528301886,0.0,0.05660377358490566,0.0,0.0,0.0,0.0,0.0,0.0,0
ham,Society ki AGM 09-08-2026 ko 6 baje clubhouse mein hai.,,,,HAM,True,Synthetic_Extra_Ham_Hinglish.csv,society ki agm phonenumber ko 6 baje clubhouse mein hai.,55.0,10.0,0.16363636363636364,0.0,0.05454545454545454,0.0,1.0,0.0,0.0,0.0,0.0,0
ham,Ajio से खरीदारी करने के लिए धन्यवाद। आपका ऑर्डर #8FWO7Z91 शिप हो चुका है।,,,,HAM,True,Synthetic_Hindi.csv,ajio से खरीदारी करने के लिए धन्यवाद। आपका ऑर्डर #8fwo7z91 शिप हो चुका है।,73.0,14.0,0.0547945205479452,0.0,0.2602739726027397,0.0,0.0,0.0,0.0,0.0,0.0,0
ham,Thank you for shopping with Snapdeal. Your order #FTLHJ0UC has been shipped and will arrive by 26-03-2026.,,,,HAM,True,Synthetic_English.csv,thank you for shopping with snapdeal. your order #ftlhj0uc has been shipped and will arrive by phonenumber .,106.0,18.0,0.08490566037735849,0.0,0.04716981132075472,0.0,1.0,0.0,0.0,0.0,0.0,0
ham,Aapka cult.fit subscription 06-03-2026 ko renew hoga. Annual plan par upgrade karein aur 10% bachayein: https://cult.fit/offers/PFjT3s,,,,HAM,True,Synthetic_PromoLegit_Ham_Hinglish.csv,aapka cult fit subscription phonenumber ko renew hoga. annual plan par upgrade karein aur 10% bachayein: https:// cult fit /offers/pfjt3s,134.0,20.0,0.08208955223880597,0.0,0.08955223880597014,1.0,1.0,0.0,0.0,0.0,0.0,0
spam,अपना कर्ज़ आज ही खत्म करें! कम ब्याज दर पर लोन कंसोलिडेट करें। कॉल करें +916607209419।,,,,MARKETING_SPAM,True,Synthetic_Hindi.csv,अपना कर्ज़ आज ही खत्म करें! कम ब्याज दर पर लोन कंसोलिडेट करें। कॉल करें phonenumber ।,86.0,17.0,0.13953488372093023,1.0,0.26744186046511625,0.0,1.0,0.0,0.0,0.0,0.0,1
Smishing,"प्रिय ग्राहक, तुमची वार्षिक बँक लॉकर केवायसी पूर्ण करा नाहीतर तो सील केला जाईल: http://secure-login-update.net/n8329",,,,SMISHING,True,Synthetic_Marathi.csv,"प्रिय ग्राहक, तुमची वार्षिक बँक लॉकर केवायसी पूर्ण करा नाहीतर तो सील केला जाईल: secure login update net n8329",116.0,19.0,0.034482758620689655,0.0,0.28448275862068967,1.0,0.0,0.0,0.0,0.0,0.0,2
ham,"आपका October का बिजली बिल Rs.87,783 सफलतापूर्वक भुगतान हो गया है। धन्यवाद।",,,,HAM,True,Synthetic_Hindi.csv,"आपका october का बिजली बिल rs.87,783 सफलतापूर्वक भुगतान हो गया है। धन्यवाद।",74.0,12.0,0.06756756756756757,0.0,0.25675675675675674,0.0,0.0,1.0,0.0,0.0,0.0,0
ham,Aapka Jio prepaid recharge Rs.631 ka successful hua hai. Validity 21-09-2025 tak.,,,,HAM,True,Synthetic_Hinglish.csv,aapka jio prepaid recharge rs.631 ka successful hua hai. validity phonenumber tak.,81.0,12.0,0.13580246913580246,0.0,0.06172839506172839,0.0,1.0,1.0,0.0,0.0,0.0,0
ham,"Hi Karan, your OTP for login is 828912. Valid for 10 minutes. Do not share this with anyone.",,,,HAM,True,Synthetic_English.csv,"hi karan, your otp for login is 828912. valid for 10 minutes. do not share this with anyone.",92.0,18.0,0.08695652173913043,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0
ham,"Aapka Vi prepaid recharge Rs.1,022 ka successful hua hai. Validity 16-12-2026 tak.",,,,HAM,True,Synthetic_Hinglish.csv,"aapka vi prepaid recharge rs.1,022 ka successful hua hai. validity phonenumber tak.",82.0,12.0,0.14634146341463414,0.0,0.07317073170731707,0.0,1.0,1.0,0.0,0.0,0.0,0
spam,Nagpur ke liye apni dream vacation book karein bemisaal prices par. Packages ke liye call karein +917890891298.,,,,MARKETING_SPAM,True,Synthetic_Hinglish.csv,nagpur ke liye apni dream vacation book karein bemisaal prices par. packages ke liye call karein phonenumber .,111.0,18.0,0.10810810810810811,0.0,0.02702702702702703,0.0,1.0,0.0,0.0,0.0,0.0,1
ham,Check out this article I found interesting: https://swiggy.com/order/ZziJWE,,,,HAM,True,Synthetic_Ham_URL_English.csv,check out this article i found interesting: swiggy com order zzijwe,75.0,11.0,0.0,0.0,0.09333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0
spam,घरबसल्या रोज Rs.302 कमवा. कोणतीही गुंतवणूक नाही. सुरू करण्यासाठी YES रिप्लाय करा.,,,,MARKETING_SPAM,True,Synthetic_Marathi.csv,घरबसल्या रोज rs.302 कमवा. कोणतीही गुंतवणूक नाही. सुरू करण्यासाठी yes रिप्लाय करा.,81.0,12.0,0.037037037037037035,0.0,0.32098765432098764,0.0,0.0,1.0,0.0,0.0,0.0,1
ham,"प्रिय ग्राहक, आपके Punjab National Bank क्रेडिट कार्ड का Rs.73,231 भुगतान 23-03-2025 को देय है।",,,,HAM,True,Synthetic_Hindi.csv,"प्रिय ग्राहक, आपके punjab national bank क्रेडिट कार्ड का rs.73,231 भुगतान phonenumber को देय है।",95.0,15.0,0.1368421052631579,0.0,0.23157894736842105,0.0,1.0,1.0,0.0,0.0,0.0,0
ham,"Big Billion Days at Pepperfry: flat up to 50% off on footwear, download the app now: https://pepperfry.com/sale/RYa5JS",,,,HAM,True,Synthetic_PromoLegit_Ham_English.csv,"big billion days at pepperfry: flat up to 50% off on footwear, download the app now: pepperfry com sale rya5js",118.0,20.0,0.025423728813559324,0.0,0.0847457627118644,1.0,0.0,0.0,0.0,0.0,0.0,0
ham,HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN,No,No,No,HAM,False,Dataset_5971_real,hi darlin its kate are u up for doin somethin tonight? im going to a pub called the swan or something with my parents for one drink so phone me if u can,152.0,33.0,0.0,0.0,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0
