record_id,deidentified_text,annotator_1_label,annotator_2_label,is_disagreement,disagreement_reason,adjudicated_label,adjudication_rationale
ANN_0453,Are you free this weekend? Let's plan a road trip to Lonavala.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0454,I have shared the notes on Google Drive. Let me know if you can access them.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0455,"नमस्कार आई, मी संध्याकाळी 7 वाजता घरी पोहोचत आहे. जेवण बनवून ठेव.",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0456,"नमस्ते भैया, आज शाम को ट्रेन समय पर आएगी क्या? मुझे स्टेशन लेने आ जाना।",PERSONAL,PROMOTIONAL,True,Annotator 2 flagged mention of brand store in message text.,PERSONAL,Lead Auditor confirmed peer-to-peer personal chat without advertising payload.
ANN_0457,"Hey bro, are we meeting at the cafe at 5 PM today?",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0458,"Mom called, she said to bring milk and bread while coming home.",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0459,Thanks for the help yesterday with the project! Really appreciate it.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0460,Happy Birthday! Wishing you a wonderful year filled with happiness and success.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0461,Are you free this weekend? Let's plan a road trip to Lonavala.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0462,I have shared the notes on Google Drive. Let me know if you can access them.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0463,"नमस्कार आई, मी संध्याकाळी 7 वाजता घरी पोहोचत आहे. जेवण बनवून ठेव.",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0464,"नमस्ते भैया, आज शाम को ट्रेन समय पर आएगी क्या? मुझे स्टेशन लेने आ जाना।",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0465,"Hey bro, are we meeting at the cafe at 5 PM today?",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0466,"Mom called, she said to bring milk and bread while coming home.",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0467,Thanks for the help yesterday with the project! Really appreciate it.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0468,Happy Birthday! Wishing you a wonderful year filled with happiness and success.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0469,Are you free this weekend? Let's plan a road trip to Lonavala.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0470,I have shared the notes on Google Drive. Let me know if you can access them.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0471,"नमस्कार आई, मी संध्याकाळी 7 वाजता घरी पोहोचत आहे. जेवण बनवून ठेव.",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0472,"नमस्ते भैया, आज शाम को ट्रेन समय पर आएगी क्या? मुझे स्टेशन लेने आ जाना।",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0473,"Hey bro, are we meeting at the cafe at 5 PM today?",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0474,"Mom called, she said to bring milk and bread while coming home.",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0475,Thanks for the help yesterday with the project! Really appreciate it.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0476,Happy Birthday! Wishing you a wonderful year filled with happiness and success.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0477,Are you free this weekend? Let's plan a road trip to Lonavala.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0478,I have shared the notes on Google Drive. Let me know if you can access them.,PERSONAL,PROMOTIONAL,True,Annotator 2 flagged mention of brand store in message text.,PERSONAL,Lead Auditor confirmed peer-to-peer personal chat without advertising payload.
ANN_0479,"नमस्कार आई, मी संध्याकाळी 7 वाजता घरी पोहोचत आहे. जेवण बनवून ठेव.",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0480,"नमस्ते भैया, आज शाम को ट्रेन समय पर आएगी क्या? मुझे स्टेशन लेने आ जाना।",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0481,"Hey bro, are we meeting at the cafe at 5 PM today?",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0482,"Mom called, she said to bring milk and bread while coming home.",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0483,Thanks for the help yesterday with the project! Really appreciate it.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0484,Happy Birthday! Wishing you a wonderful year filled with happiness and success.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0485,Are you free this weekend? Let's plan a road trip to Lonavala.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0486,I have shared the notes on Google Drive. Let me know if you can access them.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0487,"नमस्कार आई, मी संध्याकाळी 7 वाजता घरी पोहोचत आहे. जेवण बनवून ठेव.",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0488,"नमस्ते भैया, आज शाम को ट्रेन समय पर आएगी क्या? मुझे स्टेशन लेने आ जाना।",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0489,"Hey bro, are we meeting at the cafe at 5 PM today?",PERSONAL,PROMOTIONAL,True,Annotator 2 flagged mention of brand store in message text.,PERSONAL,Lead Auditor confirmed peer-to-peer personal chat without advertising payload.
ANN_0490,"Mom called, she said to bring milk and bread while coming home.",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0491,Thanks for the help yesterday with the project! Really appreciate it.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0492,Happy Birthday! Wishing you a wonderful year filled with happiness and success.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0493,Are you free this weekend? Let's plan a road trip to Lonavala.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0494,I have shared the notes on Google Drive. Let me know if you can access them.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0495,"नमस्कार आई, मी संध्याकाळी 7 वाजता घरी पोहोचत आहे. जेवण बनवून ठेव.",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0496,"नमस्ते भैया, आज शाम को ट्रेन समय पर आएगी क्या? मुझे स्टेशन लेने आ जाना।",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0497,"Hey bro, are we meeting at the cafe at 5 PM today?",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0498,"Mom called, she said to bring milk and bread while coming home.",PERSONAL,PROMOTIONAL,True,Annotator 2 flagged mention of brand store in message text.,PERSONAL,Lead Auditor confirmed peer-to-peer personal chat without advertising payload.
ANN_0499,Thanks for the help yesterday with the project! Really appreciate it.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0500,Happy Birthday! Wishing you a wonderful year filled with happiness and success.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
