text,category,label_id,language,clean_text,template_hash,template_sig,source,timestamp,is_synthetic,char_len,word_count,digit_ratio,exclaim_count,special_ratio,has_url,has_phone,currency_count,urgency_count,sensitive_info_count,refund_scam_count
Oh is it? Send me the address,PERSONAL,0,en,Oh is it Send me the address,587ab21903e1d29c,587ab21903e1d29c,dataset_5971_real,2026-08-01,False,29.0,7.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0
I can't believe how attached I am to seeing you every day. I know you will do the best you can to get to me babe. I will go to teach my class at your midnight,PERSONAL,0,en,I can t believe how attached I am to seeing you every day I know you will do the best you can to get to me babe I will go to teach my class at your midnight,0e40538454cb89c5,0e40538454cb89c5,dataset_5971_real,2026-08-01,False,158.0,37.0,0.0,0.0,0.0189873417721519,0.0,0.0,0.0,0.0,0.0,0.0
Yes da. Any plm at ur office,PERSONAL,0,en,Yes da Any plm at ur office,56641ea5c002a361,56641ea5c002a361,dataset_5971_real,2026-08-01,False,28.0,7.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
I notice you like looking in the shit mirror youre turning into a right freak,PERSONAL,0,hinglish,I notice you like looking in the shit mirror youre turning into a right freak,503d88d83a08dcb9,503d88d83a08dcb9,dataset_5971_real,2026-08-01,False,77.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cool. I am  &lt;#&gt;  inches long. hope you like them big!,PERSONAL,0,en,Cool I am lt gt inches long hope you like them big,ae1cce06176db675,ae1cce06176db675,dataset_5971_real,2026-08-01,False,59.0,12.0,0.0,1.0,0.13559322033898305,0.0,0.0,0.0,0.0,0.0,0.0
This weekend is fine (an excuse not to do too much decorating),TRANSACTIONAL,1,en,This weekend is fine an excuse not to do too much decorating,0583800bd1372477,0583800bd1372477,dataset_5971_real,2026-08-01,False,62.0,12.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0
Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.,PERSONAL,0,en,Good day to You too Pray for me Remove the teeth as its painful maintaining other stuff,1de4f3cd2c7916fc,1de4f3cd2c7916fc,dataset_5971_real,2026-08-01,False,88.0,17.0,0.0,0.0,0.03409090909090909,0.0,0.0,0.0,0.0,0.0,0.0
ROMCA Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.,PROMOTIONAL,2,en,ROMCA Everyone around should be responding well to your presence since you are so warm and outgoing You are bringing in a real breath of sunshine,137ce2c7ee18758b,137ce2c7ee18758b,dataset_5971_real,2026-08-01,False,147.0,26.0,0.0,0.0,0.013605442176870748,0.0,0.0,0.0,0.0,0.0,0.0
Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..,PROMOTIONAL,2,en,httpurl cashbin co uk Get lots of cash this weekend httpurl www cashbin co uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away These,f478a1f51f6433b1,f478a1f51f6433b1,dataset_5971_real,2026-08-01,False,155.0,32.0,0.0,3.0,0.07741935483870968,1.0,0.0,0.0,0.0,0.0,0.0
Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say I miss u,PERSONAL,0,en,Hurt me Tease me Make me cry But in the end of my life when i die plz keep one rose on my grave and say I miss u,87d129fbe3307899,87d129fbe3307899,dataset_5971_real,2026-08-01,False,121.0,29.0,0.0,0.0,0.0743801652892562,0.0,0.0,0.0,0.0,0.0,0.0
"Hi ya babe x u 4goten bout me?' scammers getting smart..Though this is a regular vodafone no, if you respond you get further prem rate msg/subscription. Other nos used also. Beware!",PROMOTIONAL,2,en,Hi ya babe x u 4goten bout me scammers getting smart Though this is a regular vodafone no if you respond you get further prem rate msg subscription Other nos used also Beware,5ea967bb36083fd3,5ea967bb36083fd3,dataset_5971_real,2026-08-01,False,181.0,33.0,0.0055248618784530384,1.0,0.049723756906077346,0.0,0.0,0.0,0.0,0.0,0.0
K k:) sms chat with me.,PERSONAL,0,en,K k sms chat with me,c46ffec9b21afeb6,c46ffec9b21afeb6,dataset_5971_real,2026-08-01,False,23.0,6.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0
Wat would u like 4 ur birthday?,PERSONAL,0,en,Wat would u like 4 ur birthday,80c73508bd94e2dd,80c73508bd94e2dd,dataset_5971_real,2026-08-01,False,31.0,7.0,0.03225806451612903,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0
Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.,PROMOTIONAL,2,hinglish,Thanks for the Vote Now sing along with the stars with Karaoke on your mobile For a FREE link just reply with SING now,675ee5beceb305dc,675ee5beceb305dc,dataset_5971_real,2026-08-01,False,121.0,24.0,0.0,0.0,0.024793388429752067,0.0,0.0,0.0,0.0,0.0,0.0
"Sir, I am waiting for your mail.",PERSONAL,0,en,Sir I am waiting for your mail,50e19bea9ef0e9f6,50e19bea9ef0e9f6,dataset_5971_real,2026-08-01,False,32.0,7.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
"Dear Customer, <PHONE> is now available to take calls.",TRANSACTIONAL,1,en,Dear Customer PHONE is now available to take calls,0a78653c2b72edf1,0a78653c2b72edf1,user_dataset_384,2026-08-15,False,54.0,9.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0
watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..,PERSONAL,0,en,watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories feeling,fee8cc87975f4f99,fee8cc87975f4f99,dataset_5971_real,2026-08-01,False,120.0,21.0,0.0,1.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0
Dear reached railway. What happen to you,PERSONAL,0,en,Dear reached railway What happen to you,213290fc53613024,213290fc53613024,dataset_5971_real,2026-08-01,False,40.0,7.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0
"Trust me. Even if isn't there, its there.",PERSONAL,0,en,Trust me Even if isn t there its there,a07a257207ae808e,a07a257207ae808e,dataset_5971_real,2026-08-01,False,41.0,9.0,0.0,0.0,0.0975609756097561,0.0,0.0,0.0,0.0,0.0,0.0
Now thats going to ruin your thesis!,PERSONAL,0,en,Now thats going to ruin your thesis,49fd060aa68a5336,49fd060aa68a5336,dataset_5971_real,2026-08-01,False,36.0,7.0,0.0,1.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0
"K, makes sense, btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas",PERSONAL,0,en,K makes sense btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas,9dfdf72962e02364,9dfdf72962e02364,dataset_5971_real,2026-08-01,False,121.0,25.0,0.0,0.0,0.01652892561983471,0.0,0.0,0.0,0.0,0.0,0.0
Have a nice day my dear.,PERSONAL,0,en,Have a nice day my dear,a1021b2fe1f90411,a1021b2fe1f90411,dataset_5971_real,2026-08-01,False,24.0,6.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0
"There're some people by mu, I'm at the table by lambda",PERSONAL,0,en,There re some people by mu I m at the table by lambda,6e68db4fe99a9e6c,6e68db4fe99a9e6c,dataset_5971_real,2026-08-01,False,54.0,13.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0
How come guoyang go n tell her? Then u told her?,PERSONAL,0,en,How come guoyang go n tell her Then u told her,06fae5e852f8cc03,06fae5e852f8cc03,dataset_5971_real,2026-08-01,False,48.0,11.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0
I'm in class. Did you get my text.,PERSONAL,0,en,I m in class Did you get my text,3cdca3972884e896,3cdca3972884e896,dataset_5971_real,2026-08-01,False,34.0,9.0,0.0,0.0,0.08823529411764706,0.0,0.0,0.0,0.0,0.0,0.0
Can help u swoop by picking u up from wherever ur other birds r meeting if u want.,PERSONAL,0,hinglish,Can help u swoop by picking u up from wherever ur other birds r meeting if u want,a327372bf8b7d274,a327372bf8b7d274,dataset_5971_real,2026-08-01,False,82.0,18.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0
Small problem in auction:)punj now asking tiwary,PERSONAL,0,hinglish,Small problem in auction punj now asking tiwary,b51c2f3f14f47456,b51c2f3f14f47456,dataset_5971_real,2026-08-01,False,48.0,8.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0
R u in this continent?,PERSONAL,0,en,R u in this continent,842eaa390ca590cf,842eaa390ca590cf,dataset_5971_real,2026-08-01,False,22.0,5.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0
Then ur physics get a-?,PERSONAL,0,en,Then ur physics get a,09a8dc73350307a2,09a8dc73350307a2,dataset_5971_real,2026-08-01,False,23.0,5.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0
"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",TRANSACTIONAL,1,en,House Maid is the murderer coz the man was murdered on lt gt th January As public holiday all httpurl govt in stituitions are closed including post office understand,f17342f9f4334e12,f17342f9f4334e12,dataset_5971_real,2026-08-01,False,166.0,29.0,0.0,0.0,0.08433734939759036,1.0,0.0,0.0,0.0,0.0,0.0
"call now <PHONE> Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",PROMOTIONAL,2,en,call now PHONE Just 20p per min NTT Ltd PO Box 1327 Croydon CR9 5WB 0870 is a national rate call,30dcd1db08448523,30dcd1db08448523,dataset_5971_real,2026-08-01,False,99.0,21.0,0.12121212121212122,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0
HMM yeah if your not too grooved out! And im looking forward to my pound special :),PERSONAL,0,hinglish,HMM yeah if your not too grooved out And im looking forward to my pound special,dd92abcdd6ec29a1,dd92abcdd6ec29a1,dataset_5971_real,2026-08-01,False,83.0,16.0,0.0,1.0,0.03614457831325301,0.0,0.0,0.0,0.0,0.0,0.0
WOT U UP 2 J?,PERSONAL,0,en,WOT U UP 2 J,e2f0d0a5c38bb1f5,e2f0d0a5c38bb1f5,dataset_5971_real,2026-08-01,False,13.0,5.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
"Hi this is yijue, can i meet u at 11 tmr?",PERSONAL,0,en,Hi this is yijue can i meet u at 11 tmr,20278de8ca1a106f,20278de8ca1a106f,dataset_5971_real,2026-08-01,False,41.0,11.0,0.04878048780487805,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0
What you need. You have a person to give na.,TRANSACTIONAL,1,en,What you need You have a person to give na,3518d80db2b892cb,3518d80db2b892cb,dataset_5971_real,2026-08-01,False,44.0,10.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0
"Sorry, I'll call later..hav eto go..",PERSONAL,0,en,Sorry I ll call later hav eto go,4fff8d67ae47a1b6,4fff8d67ae47a1b6,dataset_5971_real,2026-08-01,False,36.0,8.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
TELL HER I SAID EAT SHIT.,PERSONAL,0,en,TELL HER I SAID EAT SHIT,8e6f9acc4af4c48d,8e6f9acc4af4c48d,dataset_5971_real,2026-08-01,False,25.0,6.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0
Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.,TRANSACTIONAL,1,en,Oh unintentionally not bad timing Great Fingers the trains play along Will give fifteen min warning,d7cf2ff54fbe631e,d7cf2ff54fbe631e,dataset_5971_real,2026-08-01,False,104.0,16.0,0.0,1.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0
"Hi , where are you? We're at  and they're not keen to go out i kind of am but feel i shouldn't so can we go out tomo, don't mind do you?",PERSONAL,0,hinglish,Hi where are you We re at and they re not keen to go out i kind of am but feel i shouldn t so can we go out tomo don t mind do you,2a19d37b89f69a99,2a19d37b89f69a99,dataset_5971_real,2026-08-01,False,136.0,35.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0
"Hello 811 Customer, Book a new FD & link it to your Kotak811 Credit Card to boost your credit limit.  https://1.kotak.bank.in/KOTAKB/W66MIG  *T&C apply",TRANSACTIONAL,1,en,Hello 811 Customer Book a new FD link it to your Kotak811 Credit Card to boost your credit limit httpurl https kotak bank in kotakb w66mig T C apply,f7203fcbf49b7582,f7203fcbf49b7582,user_dataset_384,2026-08-15,False,151.0,29.0,0.059602649006622516,0.0,0.08609271523178808,1.0,0.0,0.0,0.0,1.0,0.0
"Hello 811 Customer,
Save up to Rs.3,500 & Rs.500 on your fuel & ticket surcharge with Kotak811 Dream Different Card. Know more https://1.kotak.bank.in/KOTAKB/WnOF7t T&C.",TRANSACTIONAL,1,en,Hello 811 Customer Save up to Rs 3 500 Rs 500 on your fuel ticket surcharge with Kotak811 Dream Different Card Know more httpurl https kotak bank in kotakb wnof7t T C,c01d01876a6157e3,c01d01876a6157e3,user_dataset_384,2026-08-15,False,169.0,32.0,0.08875739644970414,0.0,0.10059171597633136,1.0,0.0,2.0,0.0,0.0,0.0
"I'm not sure, I was just checking out what was happening around the area",PERSONAL,0,hinglish,I m not sure I was just checking out what was happening around the area,5d4761060011a0c2,5d4761060011a0c2,dataset_5971_real,2026-08-01,False,72.0,15.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0
Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed,PERSONAL,0,en,Yo you guys ever figure out how much we need for alcohol Jay and I are trying to figure out how much we can safely spend on weed,74018b6d3f98abbd,74018b6d3f98abbd,dataset_5971_real,2026-08-01,False,129.0,28.0,0.0,0.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.0
"Yo, the game almost over? Want to go to walmart soon",PERSONAL,0,en,Yo the game almost over Want to go to walmart soon,8e3df7283b7a2c71,8e3df7283b7a2c71,dataset_5971_real,2026-08-01,False,52.0,11.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0
"Sorry, I'll call later..busy in meeting",PERSONAL,0,en,Sorry I ll call later busy in meeting,ed355197b0b13916,ed355197b0b13916,dataset_5971_real,2026-08-01,False,39.0,8.0,0.0,0.0,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.0
O. Well uv causes mutations. Sunscreen is like essential thesedays,TRANSACTIONAL,1,en,O Well uv causes mutations Sunscreen is like essential thesedays,a276e54b2360d8ca,a276e54b2360d8ca,dataset_5971_real,2026-08-01,False,66.0,10.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0
Hi da:)how is the todays class?,PERSONAL,0,en,Hi da how is the todays class,f67ab12d2968898e,f67ab12d2968898e,dataset_5971_real,2026-08-01,False,31.0,7.0,0.0,0.0,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0
I have a sore throat. It's scratches when I talk,PERSONAL,0,en,I have a sore throat It s scratches when I talk,273d135d875115c3,273d135d875115c3,dataset_5971_real,2026-08-01,False,48.0,11.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0
No. Its not specialisation. Can work but its slave labor. Will look for it this month sha cos no shakara 4 beggar.,PERSONAL,0,hinglish,No Its not specialisation Can work but its slave labor Will look for it this month sha cos no shakara 4 beggar,8dd296f3fc3ddf85,8dd296f3fc3ddf85,dataset_5971_real,2026-08-01,False,114.0,22.0,0.008771929824561403,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0
"Probably gonna be here for a while, see you later tonight &lt;)",PERSONAL,0,en,Probably gonna be here for a while see you later tonight lt,0463c6b1a1dca469,0463c6b1a1dca469,dataset_5971_real,2026-08-01,False,63.0,12.0,0.0,0.0,0.06349206349206349,0.0,0.0,0.0,0.0,0.0,0.0
I'm ok. Will do my part tomorrow,PERSONAL,0,en,I m ok Will do my part tomorrow,8b7979a897669587,8b7979a897669587,dataset_5971_real,2026-08-01,False,32.0,8.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
An amount of INR 299.61 has been DEBITED to your A/c <ACCT> on 29/03/2026 towards services charges. Total Avail.bal INR -299.61. - Canara Bank,TRANSACTIONAL,1,en,An amount of INR 299 61 has been DEBITED to your A c ACCT on 29 03 2026 towards services charges Total Avail bal INR 299 61 Canara Bank,760a1660ad52a5fa,760a1660ad52a5fa,user_dataset_384,2026-08-15,False,142.0,29.0,0.1267605633802817,0.0,0.08450704225352113,0.0,0.0,1.0,0.0,0.0,0.0
Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...,PERSONAL,0,en,Aiyar dun disturb u liao Thk u have lots 2 do aft ur cupboard come,012ae655ab1e5c36,012ae655ab1e5c36,dataset_5971_real,2026-08-01,False,72.0,15.0,0.013888888888888888,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed <PHONE> profit 2 charity.,PROMOTIONAL,2,hinglish,25p 4 alfie Moon s Children in need song on ur mob Tell ur m8s Txt Tone charity to 8007 for Nokias or Poly charity for polys zed PHONE profit 2 charity,d89e1fba9a04f063,d89e1fba9a04f063,dataset_5971_real,2026-08-01,False,157.0,32.0,0.05732484076433121,0.0,0.044585987261146494,0.0,0.0,0.0,0.0,0.0,0.0
Oh yeah! And my diet just flew out the window,PERSONAL,0,en,Oh yeah And my diet just flew out the window,029b3e74e166e979,029b3e74e166e979,dataset_5971_real,2026-08-01,False,45.0,10.0,0.0,1.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0
Havent shopping now lor i juz arrive only,PERSONAL,0,en,Havent shopping now lor i juz arrive only,5d0a25b896d36034,5d0a25b896d36034,dataset_5971_real,2026-08-01,False,41.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Urgent! Please call <PHONE> from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+,SCAM,3,en,Urgent Please call PHONE from landline £5000 cash or a luxury 4 Canary Islands Holiday await collection T Cs SAE PO Box 177 M227XY 150ppm 16,8c79603c703beed5,8c79603c703beed5,dataset_5971_real,2026-08-01,False,150.0,26.0,0.10666666666666667,1.0,0.08,0.0,0.0,1.0,1.0,0.0,0.0
Are you this much buzy,PERSONAL,0,en,Are you this much buzy,04e7c35e0d04a973,04e7c35e0d04a973,uci_sms_spam_collection,2026-07-15,False,22.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call <PHONE> Ref <REF> Code: 45239 Expires 06.05.05,SCAM,3,en,PRIVATE Your 2004 Account Statement for 078498 7 shows 786 unredeemed Bonus Points To claim call PHONE Ref REF Code 45239 Expires 06 05 05,e8ff5cf534e0e898,e8ff5cf534e0e898,dataset_5971_real,2026-08-01,False,148.0,25.0,0.16891891891891891,1.0,0.08783783783783784,0.0,0.0,0.0,0.0,0.0,0.0
"My sister in law, hope you are having a great month. Just saying hey. Abiola",PERSONAL,0,en,My sister in law hope you are having a great month Just saying hey Abiola,cc3be8cd52f72d8c,cc3be8cd52f72d8c,dataset_5971_real,2026-08-01,False,76.0,15.0,0.0,0.0,0.039473684210526314,0.0,0.0,0.0,0.0,0.0,0.0
Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs),SCAM,3,en,Babe U want me dont u baby Im nasty and have a thing 4 filthyguys Fancy a rude time with a sexy bitch How about we go slo n hard Txt XXX SLO 4msgs,6e4e3378ec93d4eb,6e4e3378ec93d4eb,uci_sms_spam_collection,2026-07-15,False,152.0,34.0,0.013157894736842105,2.0,0.046052631578947366,0.0,0.0,0.0,0.0,0.0,0.0
"Looks like you found something to do other than smoke, great job!",PERSONAL,0,en,Looks like you found something to do other than smoke great job,06eab358af628b2a,06eab358af628b2a,dataset_5971_real,2026-08-01,False,65.0,12.0,0.0,1.0,0.03076923076923077,0.0,0.0,0.0,0.0,0.0,0.0
