text,source,sender,norm_text,category,clean_text,char_len,word_count,digit_ratio,exclaim_count,special_ratio,has_url,has_phone,currency_count,urgency_count,sensitive_info_count,refund_scam_count,label_id,is_synthetic
Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*,Dataset_5971_real,,of course ! don't tease me ... you know i simply must see ! *grins* ... do keep me posted my prey ... *loving smile* *devouring kiss*,TRANSACTIONAL,of course ! don't tease me ... you know i simply must see ! *grins* ... do keep me posted my prey ... *loving smile* *devouring kiss*,133.0,27.0,0.0,2.0,0.13533834586466165,0.0,0.0,0.0,0.0,0.0,0.0,1,False
Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...,Dataset_5971_real,,huh so slow i tot u reach long ago liao... u 2 more days only i 4 more leh...,PERSONAL,huh so slow i tot u reach long ago liao... u 2 more days only i 4 more leh...,77.0,19.0,0.025974025974025976,0.0,0.07792207792207792,0.0,0.0,0.0,0.0,0.0,0.0,0,False
"[ Betso88 x Epicwin ]: Join us &  FREE 50p today  

Auto FREE 50p when signup! Get extra 100p with any deposit   

Trusted website : https://EpicWin1.icu",drvii_data-analysis-spam-sms-ph_main_dataset.csv,,[ betso88 x epicwin ]: join us & free 50p today auto free 50p when signup! get extra 100p with any deposit trusted website : https://epicwin1.icu,PERSONAL,[ betso88 x epicwin ]: join us & free 50p today auto free 50p when signup! get extra 100p with any deposit trusted website : epicwin1 icu,153.0,27.0,0.06535947712418301,1.0,0.06535947712418301,1.0,0.0,0.0,0.0,0.0,0.0,0,False
"Sign in bonus 888P, receive it at 99 game mn.p99b.xyz/cbmebbd3",drvii_data-analysis-spam-sms-ph_main_dataset.csv,,"sign in bonus 888p, receive it at 99 game mn.p99b.xyz/cbmebbd3",PERSONAL,"sign in bonus 888p, receive it at 99 game mn p99b xyz cbmebbd3",62.0,13.0,0.12903225806451613,0.0,0.06451612903225806,1.0,0.0,0.0,0.0,0.0,0.0,0,False
We can go 4 e normal pilates after our intro...,Dataset_5971_real,,we can go 4 e normal pilates after our intro...,PERSONAL,we can go 4 e normal pilates after our intro...,47.0,10.0,0.02127659574468085,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0,False
I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.,Dataset_5971_real,,i calls you later. afternoon onwords mtnl service get problem in south mumbai. i can hear you but you cann't listen me.,PERSONAL,i calls you later. afternoon onwords mtnl service get problem in south mumbai. i can hear you but you cann't listen me.,119.0,22.0,0.0,0.0,0.03361344537815126,0.0,0.0,0.0,0.0,0.0,0.0,0,False
Dun need to use dial up juz open da browser n surf...,Dataset_5971_real,,dun need to use dial up juz open da browser n surf...,PERSONAL,dun need to use dial up juz open da browser n surf...,53.0,12.0,0.0,0.0,0.05660377358490566,0.0,0.0,0.0,0.0,0.0,0.0,0,False
"The new iPhone is finally here! Pre-orders start today. mention the keyword ""finally"" because it implies that the new iPhone has been anticipated for some time. This keyword alone does not indicate whether the message is spam or ham. However, when combined with the keyword ""pre-orders,"" it suggests that the message is a legitimate announcement from a retailer or Apple, making it a ham message.",BubbleJoe_bootstrap_sms_v2_default_train.parquet,,"the new iphone is finally here! pre-orders start today. mention the keyword ""finally"" because it implies that the new iphone has been anticipated for some time. this keyword alone does not indicate whether the message is spam or ham. however, when combined with the keyword ""pre-orders,"" it suggests that the message is a legitimate announcement from a retailer or apple, making it a ham message.",TRANSACTIONAL,"the new iphone is finally here! pre-orders start today. mention the keyword ""finally"" because it implies that the new iphone has been anticipated for some time. this keyword alone does not indicate whether the message is spam or ham. however, when combined with the keyword ""pre-orders,"" it suggests that the message is a legitimate announcement from a retailer or apple, making it a ham message.",396.0,65.0,0.0,1.0,0.03535353535353535,0.0,0.0,1.0,0.0,0.0,0.0,1,False
"Warning: Your account may be compromised. Change your password immediately. mentions several keywords related to online account security, and provides clear instructions for the user to take action to secure their account.",BubbleJoe_bootstrap_sms_v2_default_train.parquet,,"warning: your account may be compromised. change your password immediately. mentions several keywords related to online account security, and provides clear instructions for the user to take action to secure their account.",PERSONAL,"warning: your account may be compromised. change your password immediately. mentions several keywords related to online account security, and provides clear instructions for the user to take action to secure their account.",222.0,32.0,0.0,0.0,0.02252252252252252,0.0,0.0,0.0,1.0,0.0,0.0,0,False
UR awarded a City Break and could WIN a ï¿½200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+ï¿½1.50perWKsub,alexander-fischer_lstm-kaggle-sms-spam-example_master_spam.csv,,ur awarded a city break and could win a ï¿½200 summer shopping spree every wk. txt store to 88039.skilgme.tscs087147403231winawk!age16+ï¿½1.50perwksub,PERSONAL,ur awarded a city break and could win a ï¿½200 summer shopping spree every wk. txt store to 88039 skilgme tscs phonenumber winawk!age16+ï¿½1.50perwksub,150.0,23.0,0.16666666666666666,1.0,0.05333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0,False
"Hi, I'm an AI language model. I don't have the ability to generate emojis. I can, however, generate text messages for you. Let me know if you have any specific requirements. mention ""I don't have the ability to generate emojis."" This statement is not a spam indicator, but it may be of interest to people who are interested in the capabilities of AI language models.",BubbleJoe_bootstrap_sms_v2_default_train.parquet,,"hi, i'm an ai language model. i don't have the ability to generate emojis. i can, however, generate text messages for you. let me know if you have any specific requirements. mention ""i don't have the ability to generate emojis."" this statement is not a spam indicator, but it may be of interest to people who are interested in the capabilities of ai language models.",TRANSACTIONAL,"hi, i'm an ai language model. i don't have the ability to generate emojis. i can, however, generate text messages for you. let me know if you have any specific requirements. mention ""i don't have the ability to generate emojis."" this statement is not a spam indicator, but it may be of interest to people who are interested in the capabilities of ai language models.",366.0,65.0,0.0,0.0,0.040983606557377046,0.0,0.0,0.0,0.0,0.0,0.0,1,False
"पुढील ३ तासात पुणे, ठाणे, रायगड, कोल्हापूर, सिंधुदुर्ग, नांदेड येथे काही ठिकाणी विजांच्या कडकडाट, मेघगर्जना, हलक्या ते मध्यम स्वरूपाच्या पावसाची शक्यता असून ताशी ३०-४० किमी वेगाने वारे वाहतील.",user_sms_data,JG-NDMAEW-G,"पुढील ३ तासात पुणे, ठाणे, रायगड, कोल्हापूर, सिंधुदुर्ग, नांदेड येथे काही ठिकाणी विजांच्या कडकडाट, मेघगर्जना, हलक्या ते मध्यम स्वरूपाच्या पावसाची शक्यता असून ताशी ३०-४० किमी वेगाने वारे वाहतील.",TRANSACTIONAL,"पुढील ३ तासात पुणे, ठाणे, रायगड, कोल्हापूर, सिंधुदुर्ग, नांदेड येथे काही ठिकाणी विजांच्या कडकडाट, मेघगर्जना, हलक्या ते मध्यम स्वरूपाच्या पावसाची शक्यता असून ताशी ३०-४० किमी वेगाने वारे वाहतील.",192.0,28.0,0.026041666666666668,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,1,False
"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The \sleep on a couch\"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?""",alexander-fischer_lstm-kaggle-sms-spam-example_master_spam.csv,,"oh! shit, i thought that was your trip! loooooool ... that just makes so much more sense now ... *grins* and the sofa reference was ... the \sleep on a couch\"" link you sent me ... wasn't that how you went on your trip ? oh ... and didn't your babe go with you for that celebration with your rents?""",PERSONAL,"oh! shit, i thought that was your trip! loooooool ... that just makes so much more sense now ... *grins* and the sofa reference was ... the \sleep on a couch\"" link you sent me ... wasn't that how you went on your trip ? oh ... and didn't your babe go with you for that celebration with your rents?""",299.0,60.0,0.0,2.0,0.09364548494983277,0.0,0.0,0.0,0.0,0.0,0.0,0,False
